Date,Open,High,Low,Close,Adj Close,Volume
2020-05-26,915.5,924.9000244140625,915.5,919.75,781.8568115234375,9203
2020-05-27,919.7000122070312,924.7999877929688,916.0,922.9500122070312,784.5770874023438,6410
2020-05-28,916.5999755859375,926.9500122070312,916.5999755859375,924.7000122070312,786.064697265625,6115
2020-05-29,924.6500244140625,924.7999877929688,917.1500244140625,922.75,784.4070434570312,8315
2020-06-01,928.8499755859375,937.4500122070312,928.75,935.5499877929688,795.2879638671875,12836
2020-06-02,942.9500122070312,942.9500122070312,934.5999755859375,938.7999877929688,798.0508422851562,4323
2020-06-03,941.9500122070312,950.0,940.0,943.1500244140625,801.7486572265625,6230
2020-06-04,940.0,948.0999755859375,935.2000122070312,945.2999877929688,803.5762329101562,2116
2020-06-05,940.1500244140625,949.0,940.1500244140625,943.0499877929688,801.6636352539062,1876
2020-06-08,947.0,956.0,946.0,950.7999877929688,808.251708984375,11321
2020-06-09,954.0,954.0,941.6500244140625,945.25,803.5338134765625,24427
2020-06-10,949.0,970.0,928.7999877929688,937.5999755859375,797.0306396484375,13957
2020-06-11,937.6500244140625,944.3499755859375,937.2999877929688,939.0499877929688,798.2633056640625,6815
2020-06-12,934.0999755859375,961.9500122070312,934.0499877929688,952.2000122070312,809.4418334960938,16251
2020-06-15,951.0,956.9500122070312,941.1500244140625,944.9000244140625,803.2362670898438,2436
2020-06-16,941.25,952.0,940.0499877929688,950.0,807.5715942382812,5310
2020-06-17,949.9500122070312,954.0,942.0499877929688,947.4500122070312,805.4039916992188,4134
2020-06-18,947.4500122070312,953.9500122070312,943.2999877929688,947.5999755859375,805.5314331054688,7962
2020-06-19,944.0,954.2000122070312,944.0,945.5499877929688,803.7887573242188,4245
2020-06-22,945.5499877929688,953.0,925.1500244140625,928.7999877929688,789.5499267578125,10866
2020-06-23,940.0,944.9000244140625,922.5,927.3499755859375,788.3173828125,6459
2020-06-24,929.0,942.6500244140625,922.5499877929688,924.7000122070312,786.064697265625,11530
2020-06-25,923.5,935.9500122070312,923.5,925.5499877929688,786.7872924804688,3529
2020-06-26,925.5499877929688,939.9000244140625,918.0499877929688,919.5499877929688,781.6868896484375,18719
2020-06-29,923.0,930.0,917.6500244140625,920.8499755859375,782.7918701171875,8834
2020-06-30,920.8499755859375,928.0,917.8499755859375,920.0,782.0693359375,196346
2020-07-01,924.1500244140625,926.9500122070312,916.0999755859375,920.4500122070312,782.4518432617188,137343
2020-07-02,920.4500122070312,939.0,920.0999755859375,928.8499755859375,789.592529296875,77085
2020-07-03,934.9000244140625,942.0,925.4000244140625,935.2999877929688,795.0755615234375,35798
2020-07-06,935.2999877929688,948.5,928.9000244140625,945.7000122070312,803.9163208007812,47999
2020-07-07,944.9500122070312,945.0,932.0,933.5,793.54541015625,8457
2020-07-08,930.2000122070312,941.75,925.5,931.4000244140625,791.7603149414062,5558
2020-07-09,928.9500122070312,948.2000122070312,928.9500122070312,943.4000244140625,801.9611206054688,31735
2020-07-10,942.0,951.0,932.1500244140625,948.2000122070312,806.0414428710938,22058
2020-07-13,943.1500244140625,952.9500122070312,939.0,946.2999877929688,804.4263916015625,18224
2020-07-14,948.9500122070312,948.9500122070312,940.5499877929688,944.4500122070312,802.8536987304688,5667
2020-07-15,944.4500122070312,951.4500122070312,942.5499877929688,947.6500244140625,805.573974609375,17165
2020-07-16,947.6500244140625,952.4500122070312,945.2000122070312,947.0,805.0213623046875,64530
2020-07-17,949.9500122070312,970.1500244140625,947.0,949.5,807.1466064453125,31545
2020-07-20,951.0,954.9500122070312,946.5999755859375,950.9500122070312,808.3792724609375,7970
2020-07-21,956.9500122070312,1009.9000244140625,953.0,990.7000122070312,842.1697387695312,182417
2020-07-22,1009.9000244140625,1014.4000244140625,966.0,972.3499755859375,826.5708618164062,49299
2020-07-23,965.0,980.0,961.0,970.7999877929688,825.2532348632812,61179
2020-07-24,970.0499877929688,985.0,967.3499755859375,980.7000122070312,833.6690063476562,44929
2020-07-27,980.25,996.4000244140625,971.0499877929688,982.8499755859375,835.49658203125,45343
2020-07-28,982.8499755859375,995.0,978.0499877929688,989.8499755859375,841.4471435546875,33645
2020-07-29,994.0,1006.9000244140625,981.1500244140625,987.75,839.6620483398438,26369
2020-07-30,993.0,997.9000244140625,980.1500244140625,989.3499755859375,841.0220947265625,15914
2020-07-31,989.0,994.0,981.0999755859375,984.2999877929688,836.7291870117188,11277
2020-08-03,994.7999877929688,995.0,971.3499755859375,990.0999755859375,841.6596069335938,27262
2020-08-04,985.0,998.0,971.3499755859375,981.25,834.1365356445312,36760
2020-08-05,981.25,985.75,975.0999755859375,979.8499755859375,832.9464111328125,36157
2020-08-06,978.2000122070312,993.0,974.5999755859375,975.5499877929688,829.291015625,52037
2020-08-07,975.5499877929688,983.7999877929688,974.9000244140625,976.2000122070312,829.8435668945312,6248
2020-08-10,974.0,1018.4500122070312,974.0,1009.0,857.72607421875,16501
2020-08-11,1033.949951171875,1060.3499755859375,1025.0,1031.5,876.852783203125,50646
2020-08-12,1031.5,1035.050048828125,1007.0,1014.0999755859375,862.0614013671875,16455
2020-08-13,1013.0,1034.800048828125,1012.0499877929688,1019.2000122070312,866.3968505859375,8290
2020-08-14,1019.2000122070312,1034.5999755859375,1010.0,1011.75,860.0638427734375,11600
2020-08-17,1012.0,1034.800048828125,1012.0,1017.0,864.5266723632812,6311
2020-08-18,1017.0,1034.0,1012.0,1014.1500244140625,862.10400390625,14594
2020-08-19,1030.0,1037.800048828125,1016.0999755859375,1031.550048828125,876.8953247070312,33916
2020-08-20,1032.0,1065.0,1031.550048828125,1044.3499755859375,887.7762451171875,39448
2020-08-21,1031.199951171875,1068.050048828125,1028.199951171875,1038.5999755859375,882.8883056640625,35418
2020-08-24,1038.0,1057.949951171875,1033.050048828125,1047.0999755859375,890.1138916015625,12617
2020-08-25,1049.0,1065.0,1015.0499877929688,1031.449951171875,876.8101196289062,23469
2020-08-26,1047.0,1050.0,1020.0,1043.699951171875,887.2236328125,8751
2020-08-27,1054.800048828125,1054.800048828125,1017.4500122070312,1028.4000244140625,874.2176513671875,15292
2020-08-28,1044.75,1044.75,1010.0,1018.4500122070312,865.75927734375,27155
2020-08-31,1025.949951171875,1026.0,1003.25,1013.9500122070312,861.9340209960938,11436
2020-09-01,1015.0,1025.0,1015.0,1022.5,869.2020874023438,12725
2020-09-02,1022.5,1044.949951171875,1015.2999877929688,1033.1500244140625,878.25537109375,10199
2020-09-03,1030.699951171875,1047.0,1030.699951171875,1043.699951171875,887.2236328125,8545
2020-09-04,1015.2000122070312,1045.0,1015.2000122070312,1029.25,874.9401245117188,10530
2020-09-07,1039.5,1058.3499755859375,1032.4000244140625,1053.3499755859375,895.4268798828125,19982
2020-09-08,1047.0,1066.1500244140625,1031.0,1039.1500244140625,883.3558959960938,18017
2020-09-09,1030.0,1052.0,1027.199951171875,1043.800048828125,887.3087768554688,27322
2020-09-10,1038.0,1045.0,1013.8499755859375,1015.5999755859375,863.3365478515625,44872
2020-09-11,1020.0,1030.8499755859375,1016.7999877929688,1022.75,869.4146728515625,9194
2020-09-14,1035.0,1035.0,1014.2999877929688,1030.5999755859375,876.0877075195312,19018
2020-09-15,1045.0,1045.0,1021.2000122070312,1034.0999755859375,879.0629272460938,50011
2020-09-16,1038.949951171875,1044.949951171875,1028.449951171875,1037.4000244140625,881.8682861328125,15114
